ITEMCODE,DESCR1,DESCR2,DESCR3,DESCR4,UNIT,PARTNO,EXCHAPTER,EXCHAPTERDESCR,ALTPARTNO,LOCATION,STKQTY,STKVALUE,STKRATE,LSUPPCODE,LPOYEAR,LPOSERIES,LPONUMBER,LSUPPRATE,LRECVDATE,LISSUDATE,AVGISUQTY,AVGISUVLU,CYROPNQTY,CYROPNVLU,LYRECPQTY,LYRECPVLU,LYRISUQTY,LYRISUVLU,MINSTK,MAXSTK,ABCLASS,VARIANCE,STATUS,USERID,ACTION,ACTIONDATE,CYRISUQTY,CYRISUVLU,LPODATE,ITEMTYPE
15282934,NOZZLE MOC,SA 106 GR-B SIZE:100NB ,ONE SIDE FLANGE END AS PER 150 CLASS  SORF,FLANGE MOC SA 105 O/S BEND LENGTH 550MM AS PER DRG,NO, , ,                    , , ,0,0,1312.5,302R231,20082009,CP,425,1250,15/04/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,57:24.0,0,0,24/02/2009,  
15203018,ANTI INSPECT AMBER PVC CURTAIN 2.50H,X2.63W(OUR DOOR SIZE)200:3:50-200mmW,PVC STRIP 3mmTHK&50mmOVERLAP FROM,ONE SIDE.(TRANSFLEX PVC DOOR STRIPS),NO, , ,                    , , ,0,0,13705.84,302S539,20042005,CP,265,24919.7,30/11/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,25/11/2004,  
15203019,ANTI INSPECT AMBER PVC CURTAIN 2.64H,X3.31W(OUR DOOR SIZE)200:3:50-200mmW,PVC STRIP 3mmTHK&50mmOVERLAP FROM,ONE SIDE.(TRANSFLEX PVC DOOR STRIPS),NO, , ,                    , , ,0,0,17432.22,302S539,20042005,CP,265,31694.95,30/11/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,25/11/2004,  
16204176,SEALING M/C MODEL:VM-30 WT 3X3mm,SEALING ARRANGEMENT,ELECTRICALLY-OPERATED VERTICALLY MOUNTED FOOT-PRESS,COMPL.WT STD.ACCESSORIES.,NO, , ,                    , , ,0,0,25110, , , ,0,34500,06/04/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201106,PLATE MAIN SS 316 Q.TURNING/DYNAMI-,CALLY BALANCED AT 1,500 RPM,ALL -OTHER DETAIL'S AS PER OUR ENGR'S -COMPLETE,NO, , ,                    , , ,0,0,0,302H099,20002001,RP,143,4500,05/12/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201077,TRANSFORMER STEP-DOWN REWINDING,I/P 230V AC,O/P:0-20-25-70V AC, ALL OTHER DETAILS AS PER OUR ENGER'S -INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,2450,302S467,20112012,RP,99,2450,22/06/2011,NULL,1,256.5217391,0,0,2,5900,2,5900,0,0,A,20, , , ,NULL,0,0,22/06/2011,  
15201011,"TIE ROD 1"" X 11"" MS,SIZE WT 2 LOCK-",NUT & WITH 2 HEAVY NUT & WITH -,ZINC PLATING AS PER OUR SKETCH, ALL OTHER DETAILS AS PER OUR ENGR INST.,NO, , ,                    , , ,0,0,0,302C076,20002001,CP,26,408,21/09/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
12082147,FABRI.J.B.SIZE:750X600X200MM FROM 2,MM CR SHEET HAVING 12NO E/E FUSEBASE,TOP 32 AMPS,MAIN 3 NO 100AMPS AS PER OUR DRW.&SEPAR.NOTE WITH FULL DETAIL,NO, , ,                    , , ,0,0,8137.75,302A423,20052006,CP,250,6600,28/01/2006,09/02/2006,0,0,0,0,0,0,0,0,0,0,A,20, , , ,42:03.0,0,0,27/01/2006,  
19202192,"FAN PEDESTAL ""INOVA"" TO BE REPAIR-",WITH FITTED REQUIRE NEW PART'S,,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,650,302S517,20032004,RP,50,650,05/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/06/2003,  
19202301,SWITCH AUTO-PHOTO 25 AMP X 230 VAC,GELCO,{AUTOMATIC LIGHT CONTROL-,SWITCH}TO BE REPAIR COMPLETE AS PER OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,200,302G074, , ,0,150,27/12/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202306,"FAN CELLING 42"" ""CROMPTON"" REPAIR-",WITH FITTED REQUIRE NEW PART'S,,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,250, , , ,0,250,08/10/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202349,"TRANSFORMER I/P 440V,O/P""220V REWIND",WT FITTED REQUIRE NEW PART'S,0,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1900,302S467,20072008,RP,177,1900,09/06/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,17/12/2007,  
19201098,VALVE GATE C.I.80mm REPARING TRISHUL,WITH NEW REQUIRED PART'S TO BE -,FITTED,ALL OTHER DETAIL'S AS PER OUR ENGR'S COMPLETE,NO, , ,                    , , ,0,0,0,302M028,20002001,RP,137,1625,27/11/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201124,"NRV SS D.F. HORIZONTAL 2"" DIA REPAIR",& IS TO BE TESTED AT 15016/M2,ALL -,OTHER COMPLETE TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,950,302D143,20042005,RP,68,950,28/06/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,26/06/2004,  
19201246,"VALVE BUTTERFLY SIZE:6""DIA REPARING-",HYDRAULIC TEST IS TO BE TAKEN,,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,820,302D143,20072008,RP,74,820,09/07/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,06/07/2007,  
19201313,"SHAFT SS ""X""-LAVAL TOBE PREPARED",NEW FROM OUR USED OLD SHAFT,,ALL COMPLETE TECH.DETAIL'S AS -OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,320,302C076,20032004,RP,227,320,08/01/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/01/2004,  
19201371,CHAIN PULLY BLOCK CAP.2 T REPARING-,WITH FITTED REQUIRE NEW PART'S,,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,4962.56,302C104,20122013,RP,223,4726.25,24/11/2012,NULL,1,615.8273913,0,0,1,1506.75,1,1506.75,0,0,A,20, , , ,NULL,3,12657.28,22/11/2012,  
19201441,"PUMP VACUUAM NO:333 OF ""PPI"" REPAIR-",WITH FITTED REQUIRE NEW SPARE'S,0,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,5136.99,302A254,20022003,RP,183,6637.5,08/11/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/11/2002,  
19201449,COLLAR SS OF BRG.51213 GRINDING/-,FINISHINING ETC.TO BE DONE,0,ALL COMPLETE TECH.DETAIL'S AS PER- OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,150,302H099,20022003,RP,197,150,27/11/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,27/11/2002,  
19201536,HOLE KEYWAY/THREADED TO BE DONE IN-,OUR SUPPLIED 'KTR' C.I.COUPLING AS-,PER MEASUMERMENT,ALL DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,160,302C076,20032004,RP,159,160,14/10/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,14/10/2003,  
19202137,END COVER FOR OLD MOTOR REPARING -,BALL BEARING SIZE MAINTAINING,ALL -,OTHER COMPLTE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,250,302S785,20122013,RP,262,250,19/01/2013,NULL,1,10.86956522,0,0,0,0,0,0,0,0,A,20, , , ,NULL,1,250,01/01/2013,  
19202258,"1 HP MOTOR ""CROMPTON-GREAVES""REPAIR-",WITH FITTED REQUIRE NEW PART'S,0,ALL COMPLETE TECH.DETAIL'S AS PER -OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,850,302S785,20122013,RP,183,850,11/10/2012,NULL,1,173.9130435,0,0,1,3150,1,3150,0,0,A,20, , , ,NULL,1,850,11/10/2012,  
19202347,"FAN CELLING 42"" ""ORIENT""TO BE REPAIR",WITH FITTED REQUIRE NEW PART'S,0,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,350,302S785,20112012,RP,166,350,30/08/2011,NULL,1,15.2173913,0,0,1,350,1,350,0,0,A,20, , , ,NULL,0,0,29/08/2011,  
16081022,L.P.G.PIPE LINE WORK (GAS BANK) TO -,BE CARRIED OUT WITH ALL NEW REQUIRE,SPARE'S COMPLETE,ALL DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,0,302D118,20002001,RP,136,5598,05/12/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16181036,LIQUID FLOW METER TO BE REPAIR -,"(MONITOR & SENSOR) ""ULTRALINE"" -",MAKE,ALL OTHER DETAIL'S AS PER -OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,0,302M212,20002001,RP,165,6600,12/01/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201061,WHEEL HELICAL 51 TEETH REPARING WT,NEW BRG.22226 HE-4 IS TO BE FITTED -,ON SHAFT,ALL OTHER DETAILS AS PER -OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,0,302H099,20002001,RP,92,2500,30/09/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201399,"VALVE GLOBE CF8M SIZE:2"" X 900 CLASS",TO BE REPAIR WITH FITTED REQUIRE NEW,PART'S,ALL OTHER'S TECH.DETAIL'S AS-OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,1650,302D101,20022003,RP,118,1650,29/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/08/2002,  
19201423,PLATING HARD CROME TO BE DONE ON-,OUR SUPPLIED ROTO PUMP COMPLETE-,MODEL:3TNA60H7,ALL TECH.DETAIL'S AS-OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,1400,302V120,20022003,RP,144,1400,31/08/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,31/08/2002,  
19202069,COVER 50 H.P. FITTING NEW BEARING -,"NO:6312 ""SKF"" MAKE & MAKING NEW -",HOLE,ALL OTHER TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,0,302S240,20002001,RP,115,1845,19/10/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202216,MOTOR 60HPX750/1400RPM REWINDING-,"ALLES CHAMBER,WITH ""F"" CLASS INSU-",LATION,ALL SCOPE OF WORK'S AS PER -OUR ENGR'S INSTRUCTION'S COMPLETE.,NO, , ,                    , , ,0,0,27000,302G260,20102011,RP,5,27000,15/04/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,13/04/2010,  
19201486,"VALVE AIR OPERATED SPRAY WATER 1""DIA",FOR REFINERY CENT.M/C NO:4,5 & 6,ALL COMPLETE TECH.DETAIL'S AS PER-OUR ENGR'S INSTRUCTION'S/P.O.COMPL.,NO, , ,                    , , ,0,0,1500,302S566,20032004,RP,6,1500,11/04/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,11/04/2003,  
19281007,REGULATOR OF ACETELYNE{D/A}CYLINDER-,REPAIR,WT FITTED REQUIRE NEW PART'S,ALL OTHER TECH.DETAIL'S AS PER -OUR ENGR'S INSTYRUCTION'S COMPLETE.,NO, , ,                    , , ,0,0,735,302S793,20112012,RP,261,700,26/12/2011,NULL,1,63.91304348,0,0,2,1470,2,1470,0,0,A,20, , , ,NULL,0,0,20/12/2011,  
19202050,ROTOR OF 0.75 HP X 1400 RPM MOTOR,WITH REPLACE OLD EN-8 BROKEN -,SHAFT,ALL WORK'S TO BE DONE AS PER OUR ENR'S INSTRUCTION'S COMPL.,NO, , ,                    , , ,0,0,0,302H099,20002001,RP,69,544,31/08/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19203073,INDICATOR DIG.SPEED RNG:0-1,000RPM  ,REPARING/CALIBRATION WT FITTED-,REQUIRE NEW PART'S.ALL DETAIL'S AS-OUR INST.ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,0,302K172,20042005,RP,90,550,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,24/07/2004,  
11802048,BUSH GM SPILT TYPE 96ID X108ODX 104,HEIGHT IN TWO PIECES , TO BE,PREPARE AS PER OUR SKETCH FOR OUR ROTATY SIFTER DRIVE END COMPLET,NO, , ,                    , , ,0,0,4987.5,302S240,20112012,ST,798,4750,12/10/2011,12/10/2011,1,433.6956522,0,0,2,9975,2,9975,0,0,A,20, , , ,NULL,0,0,08/10/2011,  
11385010,IMPELLER NUT,SHM 80/40NM,MOC:SS 316,"P.NO:330.02,FOR ""KIRL.""PUMP MODEL",NO, ,C,LUB.OIL /  GREASE   , ,S2115,0,0,2163,302W040,20112012,ST,345,2060,27/06/2011,05/07/2011,1,282.1304348,0,0,3,6489,3,6489,0,0,A,20, ,STORE,UPD,58:28.0,0,0,16/06/2011,  
12025245,"CONTACT CARRIER FOR ""EASUN"" FD-4",1200 AMP. O C B ,SR.NO:70,PAGE NO:28 P.NO:SO0110,NO, , ,                    , ,S2804,12,1251.72,104.31,302(E)028,19981999,ST,304,104.31,03/07/1998,13/07/1998,0,0,12,1251.72,0,0,0,0,0,0,A,20, ,STORE,UPD,57:26.0,0,0,NULL,  
15201552,CONTROL PANEL FOOT-MOUNTING,FROM 12/14 SEG CR SHEET,DULY EPOXY-PAINTED,ALL COMPLETE TECH.DETAIL'S-AS PER OUR LETTER BY ELECT.ENGR'S.,NO, , ,                    , , ,0,0,61425,302C139,20112012,CP,500,58500,12/11/2011,NULL,1,2670.652174,0,0,1,61425,1,61425,0,0,A,20, , , ,NULL,0,0,11/10/2011,  
12082263,MCC PANEL DOOR, 14 SWG  CRCA SHEET,STEEL POWDER COATED SIEMENS GRAY ,PAINTED WITH GASKET  KNOB AND ASSEMBLY WORK INCLUDED FOR GLUCOSE,NO, , ,                    , , ,0,0,735,302S836,20102011,SP,516,700,05/01/2011,06/01/2011,0,0,0,0,0,0,0,0,0,0,A,0, ,EDP, ,53:38.0,0,0,21/12/2010,  
12082264,MCC PANEL DOOR, 14 SWG  CRCA SHEET,STEEL POWDER COATED SIEMENS GRAY ,PAINTED WITH GASKET & KNOB WITH ASSEMBLY FOR  PANEL.,NO, , ,                    , , ,0,0,3360,302S836,20102011,SP,516,3200,05/01/2011,06/01/2011,0,0,0,0,0,0,0,0,0,0,A,0, ,EDP, ,57:14.0,0,0,21/12/2010,  
16104048,FILTER MEMBRANE HOLDER IN-LINE SS316,CODE NO:PIHS047 SIZE:47mm, REUSABLE-FOR 0.22UM FILTER MEMBRANE 47mm DIA,PALL GELMAN LABORATORY MAKE,NO, , ,                    , , ,0,0,3829.76,302A308,20012002,MS,214,3829.76,02/02/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/01/2002,  
16105025,MEMBRANE 0.2um 13mm,CODE:FLII-013100,{PLAIN FILTER PAPER}PKT OF 100 PC'S.,PALL LIFE SCIENCEMAKE (FILTERATION PRODUCTS),NO, , ,                    , , ,0,0,0,302A308,20032004,MS,214,1440,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,20/10/2003,  
12381083,"TROLLEY LUGGAGE PANCO53 TYPE,54""X20""",HAVING WHEEL GUARD PLATE,ALLWELDED-CONST.THE TROLLEY BASED ON 2 NOS -,"PANCO HARD POLYMER WHEELS10""X2""COMPL",NO, , ,                    , , ,0,0,4140.81,302M227,20032004,ST,489,4140.81,28/06/2003,30/06/2003,0,0,0,0,0,0,0,0,0,0,A,20, ,31032004, ,NULL,0,0,03/06/2003,  
12008047,AMPERE METER AC 0-300 A, SIZE:144 SQ MM,CT RATIO:300/5 AMP,PANEL MOUNTING MECO MAKE,NO, , ,                    , ,S3301,0,0,719.25,302U073,20092010,ST,1926,685,06/01/2010,07/01/2010,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,16/12/2009,  
11481864,TRANSMITTER ISOLATOR, MAKE-PEPPERL,FUCHSK SYSTEM KFD2-CR4-120,PART NO-122579 SUPPLY 24VDC,NO, , ,                    , ,S7001,0,0,14458.5,302S721,20112012,ST,1770,13770,29/03/2012,12/06/2012,1,1257.26087,2,28917,2,28917,0,0,0,0,A,0, ,STORE,UPD,30:41.0,2,28917,14/03/2012,  
19201458,"VALVE GATE KNIFE SS304Q.4""DIA ""HAWA""",MAKE,TO BE REPAIR,WT FITTED REQUIRE-PART'S ALL COMPLETE TECH.DETAIL'S- AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1290,302D143,20072008,RP,204,1290,18/02/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/02/2008,  
19202251,FAN ALMONARED 300mm,90WATT REPAIR-,SINGLE PHASE,WITH FITTED REQUIRE NEW PART'S ALL COMPLETE TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,650,302S801,20122013,RP,252,650,22/12/2012,NULL,1,69.34782609,0,0,1,945,1,945,0,0,A,20, , , ,NULL,1,650,21/12/2012,  
19212001,HORIZONTAL LAMINAR FLOW UNIT,(MODEL NO:CS624), AIR VELOCITY,MEASUREMENT DOP LEAK TEST & PARTICLE COUNT MEASUREMENT,NO, , ,                    , , ,0,0,0,302A435,20112012,WO,139,19250,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,19:32.0,0,0,06/02/2012,  
15282105,DESIGN, MANUFACTURING AND SUPPLY OF ,SUITABLE MULTI CYCLONE SEPARATOR ,ASSEMBLY FOR CONTROL OF FLY ASH PARTICULATE MATTER EMISSION FROM FG ,NO, , ,                    , , ,0,0,551000,302K183,20042005,CP,330,551000,21/04/2005,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/02/2005,  
15283713,HYDROCYCLONE BATTERIES MOC-SS316,MAIN BODY MOC,SAND CASTING,ALLOTHER PARTS-INVEST CASTING.FOR 166 NOZZLES WITH 1SET OFU/F O/F PLATE EXTRA,NO, , ,                    , , ,0,0,551250,302K216,20102011,CP,822,525000,11/07/2011,NULL,1,23967.3913,0,0,1,551250,1,551250,0,0,A,0, ,STORE, ,21:19.0,0,0,08/02/2011,  
19201036,CASTING OF C.I.PEDESTAL FOR STARCH -,DRYER BELT CONVEYOUR, WITH G.M.,CASTING'S BUSH MADE & FITED IN -PEDESTALREPIARED COMPLETE.,NO, , ,                    , , ,0,0,0,302C076,20002001,RP,64,1225,24/08/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19202233,SLIPRING (OLD)OF85 HPX1400RPM REPAIR,PENETROSE FILTER M/C & FILTER M/C -,NO:04,ALL COMPLETE TECH.DETAIL'S AS-PER OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,3800,302S343,20012002,RP,260,3800,29/01/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/01/2002,  
19202272,"STATOR OF MOTOR 170HPx1400RPM ""GEC""-",BYUSING COPPERSTRIP & ALL INSULATING,FCLASS ONLY,ALL SCOPE OF WORK AS-PER OUR ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,51000,302S674,20062007,RP,26,51000,12/08/2006,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,25/07/2006,  
15202052,CONTROL PANEL MOTOR FABRICATED,WALL/FOOT MOUNTING,ALL DETAIL'S AS-PER OUR ELECT.ENGR'S INSTRUCTION'S-,& AS PER YR.QUOT. COMPLETE.,NO, , ,                    , , ,0,0,59708.66,302J067,20042005,CP,29,54100,20/07/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,19/04/2004,  
19201115,FUNNEL BIG MSRL INSIDE REPARING -,"FOR OUR ""ION-EXCHANGE"" COLOUM -NO:4 & 5",ALL OTHER TECH.DETAIL'S AS,PER OUR ENGR'S COMPLETE,NO, , ,                    , , ,0,0,0,302J111,20002001,RP,170,2393.6,13/01/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201191,"VALVE NRV SS SIZE:2"" DIA REPAIRING -",TO BE TESTED AT 150 LB/CM2,ALL -OTHER COMPLETE TECH.DETAIL'S AS -,PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,890,302D143,20102011,RP,6,890,14/04/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,09:05.0,0,0,13/04/2010,  
19201314,LOBE WITH ROTOR SHAFT TO BE REPAIR-,FOR OUR SO2 PLANT TWIN LOBE COMPRE-,SSOR,ALL COMPLETE TECH.DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,3155.2, , , ,0,3155.2,18/02/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201353,SLEEVE CI TO FIT 15 PCH-55 PUMP-,AT BEARING HOUSING AT NON-DRIVING-,TO SUIT.6205 BEARING,ALL DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,900,302S791,20112012,RP,244,850,17/12/2011,NULL,1,78.26086957,0,0,2,1800,2,1800,0,0,A,20, , , ,NULL,0,0,07/12/2011,  
19201362,COUPLING SS  TO BE PREPARED FROM OUR,OLD SUPPLIED SS SLEEVE OF FLOAT-,VALVE,ALL COMPLETE TECH.DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,200,302C076, , ,0,200,05/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201561,"VALVE CONTROL 1"" PNEUMATIC CYLINDER-",FLANGED END,TO BE REPAIR WT FITTED-,REQUIRE NEW PART'S.ALL DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1748.25,302R241,20092010,RP,252,1665,11/03/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,11/03/2010,  
19201616,"SPINDLE SS 304Q.FOR 4""DIA SS BALL-",VALVE TO BE PREPARED FROM OUR-,SUPPLIED{OLD}SHAFT,ALL DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,300,302D143,20052006,RP,46,300,11/11/2005,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,13/10/2005,  
19201103,BEARING THRUST 51213 GRINDING JOB,WORK AT BOTTOM COLLER AS PER OUR -,SIZE:95 X 0.01,ALL OTHER DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMPL.,NO, , ,                    , , ,0,0,0,302H099,20002001,RP,138,150,25/11/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201156,HOIST (CHAIN) CAP.1/2 TON  REPAIR -,WITH SOME NEW REQUIRED PART'S,FITTED,ALL OTHER TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMPL.,NO, , ,                    , , ,0,0,3450,302S529,20002001,RP,213,3450,06/06/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19204001,BROWN EBONITE LINING OF MS TANK,(OLD) THK:5 mm,HARDNESS: SHORE,"D 70 (+ - 5""),ALL SCOPE OF WORK AS-PER OUR ENGR'S INSTRUCTION'S COMPL.",SF, , ,                    , , ,0,0,0,302S415,20002001,RP,44,65,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,10/07/2000,  
19201444,REPLACEMENT OF:MAGNETIC ROD FROM-,OLD FRAM & FITTING IN NEW S.S.FRAM-,OF MAGNETIC HOPPER,ALL DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S COMPL..,NO, , ,                    , , ,0,0,650,302P210,20022003,RP,189,650,21/11/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/11/2002,  
19201279,WHEEL WORM P.B.60 TEETH REPARING-,RADICONWT FITTED ONLY OUTER RING,0,OTHER COMPLETE TECH.DETAL'S AS-PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,13600,302A294,20012002,RP,229,13600,31/12/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,27/12/2001,  
19201525,TANK NO:09 PAINTING/CRYSTALIZING FRO,INSIDE WITH SPECIAL PAINT SYSTEM AT-,OUR WORK'S,ALL COMPLETE DETAIL'S AS-PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,0,302M264,20052006,RP,100,17500,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,31/03/2006,  
19201479,"VALVE BALL SS ""KSB"" TWO PIECE 2""DIA-",REPARING,ALL COMPLETE DETAIL'S AS-,PER OUR ENGR'S INSTRUCTION'S & AS-PER YR QUOTATION COMPLETE,NO, , ,                    , , ,0,0,470,302W030,20022003,RP,258,470,25/02/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,25/02/2003,  
15283901,ROTARY STRAINER WITH BRUSH,,MOC-SS304 CAP:150M3/LR," HAVING PERFORATION HOLE OF 1MM, FEED:4"",DISCHARGE-4"",DIA:300MM,HEIGHT-700MM",NO, , ,                    , , ,0,0,131250,302K216,20112012,CP,239,125000,13/01/2012,NULL,1,5706.521739,0,0,1,131250,1,131250,0,0,A,0, ,EDP,ADD,34:14.0,0,0,16/06/2011,  
11411011,GLASS TUBE FOR EUREKA MAKE GLASS ,TUBE ROTAMETER RANGE:1040 X 10400LPH,VISCOCITY:0.4CP,SP GR=0.975 PG-17 TMPE:70C  SR.NO:98-99/R946,NO, , ,                    , , ,0,0,4507,302(E)057,20102011,ST,460,3895,19/07/2010,19/07/2010,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,46:54.0,0,0,18/06/2010,  
